Names,ARE.R,AUS.R,AUT.R,AZE.R,BFL.R,BFR.R,BGR.R,BHR.R,CAN.R,CHL.R,CZE.R,DEU.R,DNK.R,ENG.R,ESP.R,FIN.R,FRA.R,GEO.R,HKG.R,HUN.R,IRL.R,IRN.R,ISR.R,ITA.R,KAZ.R,LTU.R,LVA.R,MAC.R,MAR.R,MLT.R,NIR.R,NLD.R,NOR.R,NZL.R,OMN.R,POL.R,PRT.R,QAT.R,RUS.R,SAU.R,SGP.R,SVK.R,SVN.R,SWE.R,TTO.R,TWN.R,USA.R,ARE.E,CAN.E,DNK.E,GEO.E,IRL.E,ISR.E,ITA.E,NOR.E,PRT.E,SGP.E,SVN.E,SWE.E,TWN.E,USA.E,EGY.L,IRN.L,KWT.L,MAR.L,ZAF.L
TPR10 Upp,3.10333712889495,2.23007769363148,1.76162203544983,1.77736656423412,1.84013431965877,2.02658497627649,1.79660694673842,4.94827999818038,1.58458405430294,1.88899107695398,1.93689320013856,2.1134374578066,1.75196087150838,1.71343202157978,1.78070209805062,2.46875962923889,1.81474228384182,2.22409399117471,1.86340984026562,2.01897349752848,1.60815848426225,4.67437631356524,2.25371867920534,1.86339775666824,1.87596771518602,2.50487605130177,2.22012994964978,1.24815974639859,2.15385956188227,2.00581375386212,2.42859168474041,2.02501089879206,2.67165586203187,2.20840848163296,3.88273304518984,2.3616240109893,1.36158196697757,3.27513404966245,1.82011691411752,6.18702684158847,2.06399814647808,1.66933855141366,2.51544410646547,1.99305023965902,2.64596047610268,1.73724981804101,1.60863264523216,3.48156803876656,1.84432090448496,1.54887661789083,2.05962590116366,1.70002676339013,2.13972814986257,1.54677089700145,2.790867489491,1.58479213656914,2.24267432361321,2.32531366609547,1.82394158840957,1.85881499818073,1.6399752206454,2.96435459879492,3.7190556454841,3.91894677386372,2.70426980311237,3.69679641416326
TPR90 Low,0.659976460734916,0.510995753889642,0.684465367036032,0.574449141241778,0.598368449483774,0.60809044778335,0.489987460564866,0.521985278318776,0.601929536227388,0.605572733808098,0.675264279998095,0.590028505185013,0.506177729452564,0.56959879503626,0.709874997434325,0.439899119682012,0.759059058189749,0.547622934453045,0.656948050858056,0.458115442179966,0.517411055965359,0.464454333008939,0.625163440697848,0.65408222322838,0.622453105293002,0.434601403575037,0.543457542207257,0.778157154571582,0.633727839931087,0.574035499799616,0.558275614562078,0.581376289502698,0.432925671740368,0.488497059701118,0.509775417948556,0.579168354208235,0.731643973675285,0.540430143222641,0.523119005424717,0.157937772174319,0.537930810576508,0.649184168227913,0.564830394926846,0.493879570505623,0.589820476787366,0.648009908167407,0.584268460530092,0.722138457262727,0.644259273110008,0.631298297966243,0.537236231459526,0.47964165522919,0.713286451553423,0.791582817181457,0.471262711487815,0.67532075745235,0.462854248122736,0.597780687615097,0.428268924941935,0.575803190083617,0.730169018959453,0.631661888918291,0.372938055483475,0.504618028702441,0.466645886069985,0.448644587994804
TPR90 Upp,0.982625281513582,0.843524709882328,1.21079899248151,0.894675763056344,1.01360644127968,1.05680229126846,0.885718336492047,0.873888169141636,0.888154583459237,0.993344966631314,1.10168259450119,0.999336813341802,0.901124026290994,1.00610103532437,1.06394542018497,0.756832897802175,1.29129581074432,0.981567949881624,1.05995469570731,0.86391503373538,1.08734883142674,1.0622591114375,1.1232766350816,1.05452913509107,0.975048086732977,0.747065998401908,0.839558290935293,1.18109145730812,1.03112867136649,0.994439695595575,0.993784268426439,1.05571832219545,0.697814604035817,0.818814739312891,0.760787146764675,0.986314693950371,1.20260172840455,0.881570047010033,0.835178956553505,0.46317476029101,0.952620979817653,1.02468875726733,0.953551812785899,0.861496566758956,1.15965315599565,1.09250182142886,1.09550098328732,1.06128874402613,1.12516617767351,1.30542475113135,0.972495439384234,1.08134337954858,1.23013266502035,1.5543454136862,0.865494431179759,1.42009448581442,0.839172596535459,1.10097456960846,0.789419567556644,1.01480198694546,1.21777898085631,0.950516389764932,0.731865153587826,1.15254795189395,0.913753552125027,0.711414612825803
TPR95 Low,0.584185719582968,0.460966002762616,0.549204757970853,0.449814527751951,0.428041420441652,0.498147392537915,0.395614765863528,0.485502943864109,0.507049283903411,0.464005912979354,0.571551619389002,0.528586808395205,0.384868136883127,0.5139283426314,0.674614774412642,0.325637583385917,0.604566574389578,0.515202507677129,0.515708994053882,0.330944219435734,0.466505842111551,0.437024115896134,0.484384760190791,0.581486607763388,0.456339298117591,0.337021263741014,0.421206943825716,0.627878145790859,0.523298431651547,0.54309755118999,0.469577630704724,0.510656053106888,0.342298512276309,0.385779331158528,0.445820555817881,0.51386530912658,0.578419331796613,0.469131958039384,0.405956175090128,0.0951421879647423,0.42921641044123,0.476809398588948,0.415973216296785,0.412606045135308,0.548380707734587,0.537256719225491,0.501438753464045,0.676539597389939,0.500174149681776,0.496961334189866,0.418522906699079,0.398217097030604,0.649560555946005,0.798710363615615,0.430390746680047,0.521672409606173,0.323494783430307,0.47949551950864,0.343108749510165,0.486577596798745,0.599577677377115,0.556253476373865,0.311643676160483,0.493520875477698,0.401780775182492,0.429057572904177
TPR95 Upp,0.962867035123178,0.880212529378885,1.26264294935315,1.00629197460827,0.992625769029231,1.30175144518184,0.997736218171403,0.946840360101374,0.919069399391689,1.05112900544692,1.22110578925081,1.08482126617757,1.03070147756332,1.08873785156996,1.17620729982664,0.710044460758385,1.29806635732047,1.33667584638139,1.25118408200259,0.83140518808987,1.31795535767316,1.23236095727896,1.07210340249479,1.15737613624564,0.987347664476119,0.814275984501582,0.904995016409154,1.29340730560583,1.09048313229539,1.15443278935011,1.08936555593026,1.12279618233004,0.702229806020191,0.913696174468094,0.927845681464843,1.14739996957606,1.20693923157923,0.976985729265082,1.00275232953688,0.380891425814966,1.03553898157499,1.07932287539005,1.09186209293835,0.967005805788837,1.16028542756782,1.09518971443895,1.13172963087499,1.1083723581954,1.52995210535515,1.48502227383486,1.35313547263576,1.05447817800468,1.37916701037749,1.96051318250098,1.02563370329676,1.48052248939507,0.885157804361177,1.06742151163432,0.893137290161899,1.08701621513679,1.46676973672209,1.1095217870095,0.779656312891953,1.31924864493103,0.926897277356033,0.799856009569701
MU3R05 Low,0.986159084601363,1.08726286560649,0.739364743800936,0.574113263122376,0.802320930370629,0.746133739622573,0.681816479982046,1.34070985023,0.695514543263187,0.66007838509597,1.02234831552961,0.70460180372798,0.419555392913082,0.685058912073907,0.889611783548815,0.967155387246698,0.766705977339131,0.786473292469236,0.917463710834965,0.738238550477068,0.65047533137633,0.572436697692659,1.17215847977104,0.9294993971335,0.659796238092548,0.685639326872158,0.787621326647283,0.739061235276812,0.366636504058697,0.697097646276428,0.971791424257072,0.956185173621963,0.80388875318512,0.820154071387964,1.10493644578013,0.523630880906448,0.750727482359153,0.993662346485622,0.699293229796831,0.678767500010861,0.949663290356883,0.745463802804899,0.764528637233976,0.8434135836905,0.807628415542444,0.953740415789474,0.872458965426525,1.17001780453485,0.711930586067834,0.587699451648862,0.948155869802486,0.731973661832367,1.02073165239346,0.945103553065393,0.805083387856723,0.870592120740851,1.06518742264577,0.671426828437912,0.841315931824099,1.09510779636803,0.93741448396521,0.852800169938405,0.60231245731738,1.01784116167138,0.457025874812199,0.632038692652108
MU3R05 Upp,2.19025903644127,1.76426544028233,2.05402490099886,1.6003378235242,1.87815271605553,1.82041452357325,1.59690025895671,2.386371174177,1.3873754367343,1.66303363273465,2.01874811453094,2.34696830306181,1.90465883010328,1.68604847968937,1.8871734633105,1.66784105694545,1.77663905867131,1.67343668247694,1.827461075856,2.05057337139735,1.49968611074737,3.49303508738348,2.20389711794915,1.91280330171067,1.82415644239224,2.03595596996804,1.64219573035138,1.41375869274704,1.57069215495791,1.41409518693415,1.94881568400076,1.83909561306536,1.92523312878865,1.84546161135647,1.94761405159931,2.19288445034802,1.60257391835514,2.0328710995391,1.69794425033532,1.82344716427895,1.74266053643615,1.68007824616594,2.18417705713762,1.70556826632948,2.34519647405033,1.8232821222219,1.63045449491344,2.07537303873381,1.80056122044815,1.59896569911744,1.7242869271952,1.97433036118236,2.08109064872274,1.85994794426668,1.93779088822098,1.92463630643182,1.86857745727435,1.87799807022675,1.86251992386318,1.97904409370477,1.89314638541578,1.92964095930372,2.5780325979808,2.56486055204413,1.80360046066887,1.38829033789637
MU3R10 Low,1.13751316237734,1.07628982525032,0.935066848756373,0.875347306961963,0.906648129255352,0.88067772583592,0.769986550512154,1.27797388330764,0.832816046477008,0.790739266761516,1.07256206168187,0.832133285297151,0.673550853898387,0.825066823594967,0.903905259665147,0.869466859000709,0.863615444586289,0.800557926679549,0.862631891815924,0.93170033661278,0.701589717502874,0.853248853186296,1.16602381946424,0.88687022272053,0.850140196344905,0.829204980106146,0.7788978361655,0.721979882019503,0.480462202377752,0.857584958771327,0.928874293711976,0.901266561327428,0.84965095520898,0.943433399791382,1.16857945390477,0.89190036129391,0.779150619280314,1.04646345689697,0.849769347801105,0.79845968918351,0.94218210623682,0.839370660943395,1.01932818043639,0.929729373160222,0.933143371329042,0.912196637517816,0.891519613416559,1.21333701056496,0.772718468355919,0.636216841758104,0.92940687023645,0.771151694246961,1.13887414393798,0.802391327911476,0.98553365761475,0.892909267696,0.961860722433956,0.937383095098157,0.782167639197113,1.02518883114219,0.91547847258296,0.947146189206352,0.867072247698615,1.00823225432028,0.707906012514888,0.829445199250754
MU3R10 Upp,1.80157143105144,1.56848032622485,1.55549851373825,1.47978131019323,1.43409264984932,1.61607132294627,1.40552095998423,1.92452884311347,1.2609373077756,1.48498807263754,1.59672031062177,1.79795402452066,1.30493480198768,1.31188747318417,1.43536048458157,1.54193937194405,1.67143296387551,1.60862229938102,1.70468671330758,1.59203901577839,1.23984774916146,2.13748180160842,1.75565777146738,1.52804229519526,1.43639325414362,1.50851190281635,1.37171360634206,1.22171437672186,1.38000091544329,1.31759475638295,1.83204622284835,1.66657834893541,1.67688768793818,1.64886326823143,1.70841765934614,1.56392265941993,1.39090043278124,1.67100907264168,1.32262845924735,1.59737523400168,1.39302218357601,1.51699953291762,1.74568237650406,1.4122439257872,1.79198441550615,1.50250192862032,1.39836376470545,1.76440131506839,1.67043946073053,1.4079615570834,1.55695112634149,1.41665235354062,1.90502073900968,1.57174244147484,1.76569291103298,1.52566053130365,1.51431094000804,1.86660028634326,1.43187199956084,1.51560348433402,1.45688154416185,1.57450794684932,1.74062158158822,1.93744011326476,1.46351442140029,1.28968939271093
MU3R90 Low,1.09064094388002,0.825110101318474,0.635801840450005,0.699222124574058,0.758405031733512,0.730165168420355,0.678383795575412,1.26237540231472,0.815704140160578,0.816724064798888,0.824738044101519,0.742684587780008,0.738963861263539,0.774158837253776,0.828942378047128,0.808482241097263,0.853759706106107,0.929214459474074,0.681313201177268,0.535810389249375,0.766642338652284,1.41813366254739,0.668756193826278,0.732249531597317,0.747105158253739,0.732213670660216,0.868209470696193,0.776191774700931,0.966470228115952,1.03791734563508,0.866116115144802,0.734238155964133,0.702513097765353,0.739450100796599,1.26794030931763,0.935060475999491,0.650419112599088,1.11390409339768,0.797785033700508,0.855075831434972,0.862454433252413,0.664299491968379,0.860437098834943,0.705661690890179,1.03684541512975,0.704627661293458,0.60490527420883,1.1499806675883,0.721726667089076,0.582778600802638,0.760439431463513,0.671551348606406,0.815803917600495,0.912141656154485,0.819014241785206,0.610240615192347,0.872070034758118,0.930512254189203,0.612780318441979,0.647111592623962,0.776864763982569,1.15498638948933,0.938114691664832,0.992949889800449,0.896608783927731,1.0747381331842
MU3R90 Upp,1.73743621543596,1.37290134643873,1.61294057794925,1.52800122201995,1.50012123683542,1.46402009344128,1.43950276270985,1.95571313325755,1.32041940175135,1.56107524980189,1.3632041315312,1.27654010097777,1.57061015693033,1.51244729397231,1.42173694197229,1.51194040406797,1.72505561041753,1.67873511616857,1.57867649156363,1.1905270176972,1.57887677203434,2.33957026395799,1.37198920037124,1.29596176156777,1.52275624766868,1.46666588805142,1.46152062733914,1.24594000991346,1.79802739997816,1.81611791547408,1.52465232589212,1.39085402869751,1.32648970880258,1.32013066611738,1.85589008429928,1.61082322551337,1.35695563176084,1.87865892818086,1.42265220787889,1.92186297559871,1.41025605257543,1.46938840615413,1.61595443865269,1.42970722909308,1.76637056682734,1.3865532890198,1.41566358583183,1.94194863407498,1.36926534283151,1.83528923630681,1.49370541984758,1.53362554741731,1.47621935577215,1.6014102484713,1.38150155324627,1.49873463992825,1.48354236165821,1.60042138221229,1.3435608787291,1.23850692007473,1.41850004356771,1.96473609312145,1.73898205972257,1.94413467285524,1.89777596488002,1.607092244148
MU3R95 Low,1.10128065206745,0.683613372370273,0.563127137560935,0.647149934123262,0.559825631179649,0.617894767436547,0.60628156962494,1.32798061285784,0.709240667474261,0.726558494956983,0.673467285723095,0.681091994286717,0.635239757599253,0.720284105030322,0.826997747089989,0.6529700656169,0.742744203538366,0.953643675863955,0.611953876835952,0.381086547261575,0.75362700590387,1.6452098343504,0.521067058895985,0.698556190950989,0.570605914871349,0.570538613540269,0.788838690450926,0.665410835382932,0.998327982900587,1.15195801808619,0.768164057018286,0.757611675041044,0.550504438733979,0.661927947453526,1.22377545485423,0.988694872712807,0.454143883667051,1.09573111151845,0.728365770981878,0.804890487877997,0.793087369021053,0.595110145732735,0.701747728807277,0.649114960645813,0.826807343381437,0.596783735065445,0.548752923532066,1.20805555693331,0.564751781590161,0.437543120857147,0.637188540836177,0.560890948995813,0.717601718211526,0.89692355827902,0.870102494728932,0.496288832113507,0.706873646246826,0.752446704797337,0.605486356727347,0.521685886169822,0.598491726572867,1.2257636322069,0.916413098939641,0.983529789450855,0.861472096631039,1.10039364837549
MU3R95 Upp,1.99385898524628,1.79901013915296,1.5742180179496,1.59869311371692,1.5809234352856,1.94868152157781,1.63545673590443,2.54340714691563,1.45707613860453,1.7515181012699,1.64038755543067,1.41137755961015,2.02024938421558,1.92422853085761,1.6059591662227,1.87834526994781,1.63078646603311,2.35323185363077,1.79567502658665,1.22932236845989,1.8922907573327,3.56483365422475,1.39395804791535,1.52446867455787,1.7098230456631,1.92287086256108,1.84785726120341,1.34386079001337,2.37770222878925,2.27613662546517,1.85728147719431,1.50365959883446,1.68448532790829,1.55834309666207,2.5060102027178,2.05199870780681,1.48620004379948,2.25927028608162,1.63707862037209,2.29220850381198,1.75980747187774,1.56278957472045,2.21294997503085,1.54495789336924,2.54517458260561,1.58061357453976,1.4738596693274,2.30821275455096,1.88403371029154,2.29275391540343,2.49576287646293,1.56015532342976,1.85833164434677,2.05341706229835,1.61506233641533,1.42063247062085,1.75099822947071,1.96349256162393,1.49566845434147,1.5253389923749,1.81920291965822,2.45632006622008,2.14116901254105,2.52481661566189,2.16174567414532,1.89976655916288
LSDR,0.127585345669578,0.0808583393251498,0.0523675698920548,0.019432782780489,0.0354106831764851,0.0473154358315675,0.0124962229439982,0.202954365680587,0.00782483720600637,0.0451966503273873,0.0851350718222353,0.0319641659303522,-0.0151001500217706,0.0249843659546162,0.059647136952721,0.0623684106758085,0.0543451876328573,0.0773408308581859,0.0850119977290815,-0.00749724060927578,0.0188032205688298,0.156410494945713,0.0932048413592453,0.0528059917192848,0.0215139674643335,0.0182548944910509,0.0311847889552495,-0.00745025835821224,0.0268648069975572,0.0661821441250356,0.0784670576101232,0.0668677728743724,0.0329805034785611,0.0464321374268465,0.15402038714603,0.0666690198565648,0.00783069272319631,0.126237584680514,0.028989988976909,0.0753463669046649,0.063386974056128,0.0280104322302751,0.0680231202426719,0.0425750111019257,0.111652369607405,0.0559345133584459,0.0227035058573821,0.157808670069627,0.0151569921397442,-0.0123930706124999,0.0666035930036351,0.0550823033223282,0.109341915136076,0.0805826828942044,0.0695811449158882,0.0238066732315047,0.0720256813173206,0.0636450809973644,0.0115587470212214,0.0784649310756242,0.0454038994668053,0.109164879699983,0.0934657338913537,0.152172697975351,0.0353803653978375,0.0730752371697559
